date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:11	3892/3892	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:32:05%20GMT	https://www.egtdubai.com/springimg4.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/springimg4.jpg	(from https://www.egtdubai.com/heavyduty.php)
13:51:16	2797/2797	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:32:07%20GMT	https://www.egtdubai.com/springimg5.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/springimg5.jpg	(from https://www.egtdubai.com/heavyduty.php)
13:51:25	28235/28235	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:49%20GMT	https://www.egtdubai.com/images/klasflex_02.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/klasflex_02.jpg	(from https://www.egtdubai.com/springhose.php)
13:51:32	1333/1333	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:32:02%20GMT	https://www.egtdubai.com/springhosepheading.gif	F:/zzzzzgt/EGT/www.egtdubai.com/springhosepheading.gif	(from https://www.egtdubai.com/springhose.php)
13:51:37	12917/12917	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:56%20GMT	https://www.egtdubai.com/springhoseimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/springhoseimg1.jpg	(from https://www.egtdubai.com/springhose.php)
13:51:43	2196/2196	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:32:09%20GMT	https://www.egtdubai.com/springimg6.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/springimg6.jpg	(from https://www.egtdubai.com/springhose.php)
13:51:51	52657/52657	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:52%20GMT	https://www.egtdubai.com/images/klasflex_03.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/klasflex_03.jpg	(from https://www.egtdubai.com/pvcreinforced.php)
13:51:59	1255/1255	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:29:58%20GMT	https://www.egtdubai.com/pvcheading1.gif	F:/zzzzzgt/EGT/www.egtdubai.com/pvcheading1.gif	(from https://www.egtdubai.com/pvcreinforced.php)
13:52:06	6231/6231	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:20%20GMT	https://www.egtdubai.com/goodrich.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/goodrich.jpg	(from https://www.egtdubai.com/product13.php)
13:52:10	22973/22973	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:20%20GMT	https://www.egtdubai.com/jointgasket.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/jointgasket.jpg	(from https://www.egtdubai.com/product13.php)
13:52:19	11226/11226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:18%20GMT	https://www.egtdubai.com/spiral1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/spiral1.jpg	(from https://www.egtdubai.com/product14.php)
13:52:24	10243/10243	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:17%20GMT	https://www.egtdubai.com/spiral2.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/spiral2.jpg	(from https://www.egtdubai.com/product14.php)
13:52:28	19466/19466	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:17%20GMT	https://www.egtdubai.com/spiral3.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/spiral3.jpg	(from https://www.egtdubai.com/product14.php)
13:52:35	19203/19203	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:15%20GMT	https://www.egtdubai.com/double.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/double.jpg	(from https://www.egtdubai.com/product15.php)
13:52:45	17837/17837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:13%20GMT	https://www.egtdubai.com/kamm.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/kamm.jpg	(from https://www.egtdubai.com/product16.php)
13:52:53	17277/17277	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:11%20GMT	https://www.egtdubai.com/tanged.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/tanged.jpg	(from https://www.egtdubai.com/product17.php)
13:53:00	7801/7801	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:09%20GMT	https://www.egtdubai.com/flange1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/flange1.jpg	(from https://www.egtdubai.com/product18.php)
13:53:05	12067/12067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:09%20GMT	https://www.egtdubai.com/flange2.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/flange2.jpg	(from https://www.egtdubai.com/product18.php)
13:53:14	9859/9859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:08%20GMT	https://www.egtdubai.com/grphite.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/grphite.jpg	(from https://www.egtdubai.com/product19.php)
13:53:22	15226/15226	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:06%20GMT	https://www.egtdubai.com/precision.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/precision.jpg	(from https://www.egtdubai.com/product20.php)
13:53:36	17877/17877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:05%20GMT	https://www.egtdubai.com/sheets.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/sheets.jpg	(from https://www.egtdubai.com/product21.php)
13:53:52	20184/20184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:03%20GMT	https://www.egtdubai.com/rings.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/rings.jpg	(from https://www.egtdubai.com/product22.php)
13:54:05	20358/20358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:42:01%20GMT	https://www.egtdubai.com/mono.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/mono.jpg	(from https://www.egtdubai.com/product23.php)
13:54:20	7570/7570	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:41:59%20GMT	https://www.egtdubai.com/ptfe.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ptfe.jpg	(from https://www.egtdubai.com/product24.php)
13:54:35	14658/14658	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:41:57%20GMT	https://www.egtdubai.com/nut.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/nut.jpg	(from https://www.egtdubai.com/product25.php)
13:54:50	15893/15893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202019%2008:41:54%20GMT	https://www.egtdubai.com/rope1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/rope1.jpg	(from https://www.egtdubai.com/product26.php)
13:55:11	34240/34240	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:34%20GMT	https://www.egtdubai.com/images/ponaflex_a.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/ponaflex_a.jpg	(from https://www.egtdubai.com/layflathose.php)
13:55:25	1225/1225	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:25:13%20GMT	https://www.egtdubai.com/layflathead.gif	F:/zzzzzgt/EGT/www.egtdubai.com/layflathead.gif	(from https://www.egtdubai.com/layflathose.php)
13:55:32	3376/3376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:39%20GMT	https://www.egtdubai.com/shade_plogo6.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo6.jpg	(from https://www.egtdubai.com/layflathose.php)
13:55:41	67498/67498	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:25:18%20GMT	https://www.egtdubai.com/layflatimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/layflatimg1.jpg	(from https://www.egtdubai.com/layflathose.php)
13:55:50	32795/32795	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:23%20GMT	https://www.egtdubai.com/images/ponaflex_02.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/ponaflex_02.jpg	(from https://www.egtdubai.com/ponaflat.php)
13:55:59	1807/1807	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:27:19%20GMT	https://www.egtdubai.com/ponaflatheading.gif	F:/zzzzzgt/EGT/www.egtdubai.com/ponaflatheading.gif	(from https://www.egtdubai.com/ponaflat.php)
13:56:04	21952/21952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:27:22%20GMT	https://www.egtdubai.com/ponaflatimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ponaflatimg1.jpg	(from https://www.egtdubai.com/ponaflat.php)
13:56:12	36621/36621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:26%20GMT	https://www.egtdubai.com/images/ponaflex_03.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/ponaflex_03.jpg	(from https://www.egtdubai.com/hydroflat.php)
13:56:16	1720/1720	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:23:09%20GMT	https://www.egtdubai.com/hydroflatheading.gif	F:/zzzzzgt/EGT/www.egtdubai.com/hydroflatheading.gif	(from https://www.egtdubai.com/hydroflat.php)
13:56:21	28943/28943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:23:12%20GMT	https://www.egtdubai.com/hydroflatimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/hydroflatimg1.jpg	(from https://www.egtdubai.com/hydroflat.php)
13:56:31	27715/27715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:29%20GMT	https://www.egtdubai.com/images/ponaflex_04.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/ponaflex_04.jpg	(from https://www.egtdubai.com/aqualinerheavy.php)
13:56:39	1723/1723	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:14:32%20GMT	https://www.egtdubai.com/aqualinerheading1.gif	F:/zzzzzgt/EGT/www.egtdubai.com/aqualinerheading1.gif	(from https://www.egtdubai.com/aqualinerheavy.php)
13:56:47	20595/20595	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:14:40%20GMT	https://www.egtdubai.com/aqualinerimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/aqualinerimg1.jpg	(from https://www.egtdubai.com/aqualinerheavy.php)
13:56:53	23873/23873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:31%20GMT	https://www.egtdubai.com/images/ponaflex_05.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/ponaflex_05.jpg	(from https://www.egtdubai.com/aqualinerus.php)
13:56:59	2411/2411	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:14:34%20GMT	https://www.egtdubai.com/aqualinerheading2.gif	F:/zzzzzgt/EGT/www.egtdubai.com/aqualinerheading2.gif	(from https://www.egtdubai.com/aqualinerus.php)
13:57:04	14648/14648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:14:45%20GMT	https://www.egtdubai.com/aqualinerusimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/aqualinerusimg1.jpg	(from https://www.egtdubai.com/aqualinerus.php)
13:57:12	269533/269533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:12:42%20GMT	https://www.egtdubai.com/images/product12.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/product12.jpg	(from https://www.egtdubai.com/product12.php)
13:57:17	5591/5591	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:14:22%20GMT	https://www.egtdubai.com/aeroequiplogoshade.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/aeroequiplogoshade.jpg	(from https://www.egtdubai.com/product12.php)
13:57:22	9323/9323	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:37%20GMT	https://www.egtdubai.com/connectors.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/connectors.jpg	(from https://www.egtdubai.com/product12.php)
13:57:27	4884/4884	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:21:19%20GMT	https://www.egtdubai.com/fittingspic.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/fittingspic.jpg	(from https://www.egtdubai.com/product12.php)
13:57:30	6985/6985	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:23:05%20GMT	https://www.egtdubai.com/hydraulichosepic.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/hydraulichosepic.jpg	(from https://www.egtdubai.com/product12.php)
13:57:34	6867/6867	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:23:03%20GMT	https://www.egtdubai.com/hoseassemblypic.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/hoseassemblypic.jpg	(from https://www.egtdubai.com/product12.php)
13:57:41	31609/31609	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:14%20GMT	https://www.egtdubai.com/images/goodall-01.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/goodall-01.jpg	(from https://www.egtdubai.com/product8.php)
13:57:49	930/930	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:22:28%20GMT	https://www.egtdubai.com/heading14.gif	F:/zzzzzgt/EGT/www.egtdubai.com/heading14.gif	(from https://www.egtdubai.com/product8.php)
13:57:53	4378/4378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:35%20GMT	https://www.egtdubai.com/shade_plogo5.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo5.jpg	(from https://www.egtdubai.com/product8.php)
13:57:59	47788/47788	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:19%20GMT	https://www.egtdubai.com/pro21.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro21.jpg	(from https://www.egtdubai.com/product8.php)
13:58:09	59700/59700	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:23%20GMT	https://www.egtdubai.com/pro22.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro22.jpg	(from https://www.egtdubai.com/product8.php)
13:58:15	53179/53179	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:13:04%20GMT	https://www.egtdubai.com/images/trelleborg-01.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/trelleborg-01.jpg	(from https://www.egtdubai.com/product9.php)
13:58:20	1170/1170	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:22:33%20GMT	https://www.egtdubai.com/heading16.gif	F:/zzzzzgt/EGT/www.egtdubai.com/heading16.gif	(from https://www.egtdubai.com/product9.php)
13:58:26	3393/3393	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:41%20GMT	https://www.egtdubai.com/shade_plogo7.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo7.jpg	(from https://www.egtdubai.com/product9.php)
13:58:38	97426/97426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:30%20GMT	https://www.egtdubai.com/pro24.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro24.jpg	(from https://www.egtdubai.com/product9.php)
13:58:42	57710/57710	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:06%20GMT	https://www.egtdubai.com/images/flexonics_01.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/flexonics_01.jpg	(from https://www.egtdubai.com/product10.php)
13:58:45	2924/2924	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:22:35%20GMT	https://www.egtdubai.com/heading17.gif	F:/zzzzzgt/EGT/www.egtdubai.com/heading17.gif	(from https://www.egtdubai.com/product10.php)
13:58:53	8678/8678	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:43%20GMT	https://www.egtdubai.com/shade_plogo8.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogo8.jpg	(from https://www.egtdubai.com/product10.php)
13:58:58	83449/83449	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:28:34%20GMT	https://www.egtdubai.com/pro25.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/pro25.jpg	(from https://www.egtdubai.com/product10.php)
13:59:03	36288/36288	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:55%20GMT	https://www.egtdubai.com/images/manntek_01.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/manntek_01.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:09	1604/1604	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:25:47%20GMT	https://www.egtdubai.com/mantekheading1.gif	F:/zzzzzgt/EGT/www.egtdubai.com/mantekheading1.gif	(from https://www.egtdubai.com/ddcoupling.php)
13:59:13	3392/3392	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:31:51%20GMT	https://www.egtdubai.com/shade_plogomantek.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/shade_plogomantek.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:16	3173/3173	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:46%20GMT	https://www.egtdubai.com/ddcimg1.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg1.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:20	3254/3254	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:56%20GMT	https://www.egtdubai.com/ddcimg2.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg2.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:25	10025/10025	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:58%20GMT	https://www.egtdubai.com/ddcimg3.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg3.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:28	10074/10074	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:00%20GMT	https://www.egtdubai.com/ddcimg4.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg4.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:34	12969/12969	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:03%20GMT	https://www.egtdubai.com/ddcimg5.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg5.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:38	8989/8989	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:09%20GMT	https://www.egtdubai.com/ddcimg66.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg66.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:42	10297/10297	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:14%20GMT	https://www.egtdubai.com/ddcimg77.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg77.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:49	161609/161609	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:20%20GMT	https://www.egtdubai.com/ddcimg8.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg8.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:53	25258/25258	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:23%20GMT	https://www.egtdubai.com/ddcimg9.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg9.jpg	(from https://www.egtdubai.com/ddcoupling.php)
13:59:57	21476/21476	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:49%20GMT	https://www.egtdubai.com/ddcimg10.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg10.jpg	(from https://www.egtdubai.com/ddcoupling.php)
14:00:02	110604/110604	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:15:54%20GMT	https://www.egtdubai.com/ddcimg11.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/ddcimg11.jpg	(from https://www.egtdubai.com/ddcoupling.php)
14:00:05	33278/33278	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:11:58%20GMT	https://www.egtdubai.com/images/manntek_02.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/images/manntek_02.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:09	1276/1276	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:25:48%20GMT	https://www.egtdubai.com/mantekheading2.gif	F:/zzzzzgt/EGT/www.egtdubai.com/mantekheading2.gif	(from https://www.egtdubai.com/dgcoupling.php)
14:00:16	12592/12592	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:27%20GMT	https://www.egtdubai.com/dgcouplingimg3.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg3.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:21	14963/14963	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:30%20GMT	https://www.egtdubai.com/dgcouplingimg4.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg4.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:25	14789/14789	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:32%20GMT	https://www.egtdubai.com/dgcouplingimg5.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg5.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:30	12753/12753	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:34%20GMT	https://www.egtdubai.com/dgcouplingimg6.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg6.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:34	14668/14668	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:37%20GMT	https://www.egtdubai.com/dgcouplingimg7.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg7.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:39	45/45	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202018%2015:15:22%20GMT	https://www.egtdubai.com/bgline1.gif	F:/zzzzzgt/EGT/www.egtdubai.com/bgline1.gif	(from https://www.egtdubai.com/dgcoupling.php)
14:00:44	9952/9952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:41%20GMT	https://www.egtdubai.com/dgcouplingimg8.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg8.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:49	10360/10360	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:44%20GMT	https://www.egtdubai.com/dgcouplingimg9.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg9.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:54	3030/3030	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:40%20GMT	https://www.egtdubai.com/dgcouplingimg10.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg10.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:00:59	16021/16021	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:43%20GMT	https://www.egtdubai.com/dgcouplingimg11.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg11.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:03	11780/11780	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:45%20GMT	https://www.egtdubai.com/dgcouplingimg12.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg12.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:07	7630/7630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:47%20GMT	https://www.egtdubai.com/dgcouplingimg13.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg13.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:11	13846/13846	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:50%20GMT	https://www.egtdubai.com/dgcouplingimg14.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg14.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:18	8280/8280	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:52%20GMT	https://www.egtdubai.com/dgcouplingimg15.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg15.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:22	9737/9737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:16:57%20GMT	https://www.egtdubai.com/dgcouplingimg16a.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg16a.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:29	9014/9014	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:02%20GMT	https://www.egtdubai.com/dgcouplingimg16b.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg16b.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:33	13046/13046	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:04%20GMT	https://www.egtdubai.com/dgcouplingimg17.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg17.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:37	29903/29903	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:07%20GMT	https://www.egtdubai.com/dgcouplingimg18.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg18.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:41	7319/7319	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:09%20GMT	https://www.egtdubai.com/dgcouplingimg19.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg19.jpg	(from https://www.egtdubai.com/dgcoupling.php)
14:01:44	10742/10742	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Nov%202018%2015:17:14%20GMT	https://www.egtdubai.com/dgcouplingimg20.jpg	F:/zzzzzgt/EGT/www.egtdubai.com/dgcouplingimg20.jpg	(from https://www.egtdubai.com/dgcoupling.php)
